local_ts,symbol,ex_time,price,interval_s,tick_vol,tick_amt,tick_vwap,bp1,bv1,bp2,bv2,bp3,bv3,bp4,bv4,bp5,bv5,sp1,sv1,sp2,sv2,sp3,sv3,sp4,sv4,sp5,sv5
1763694878092,sz159920,11:14:36,1.554,2.97,0,0,1.554,1.554,1929400,1.553,20170700,1.552,15738500,1.551,10490600,1.550,3176900,1.555,9154600,1.556,8095300,1.557,7764000,1.558,2480000,1.559,1552300
1763694881062,sz159920,11:14:39,1.554,2.97,0,0,1.554,1.554,4332400,1.553,17870700,1.552,15738500,1.551,10490600,1.550,3176900,1.555,8460400,1.556,8803400,1.557,7764000,1.558,2570000,1.559,1552300
1763694884135,sz159920,11:14:42,1.554,3.073,0,0,1.554,1.554,1307600,1.553,20170700,1.552,15738500,1.551,10490600,1.550,3182100,1.555,9175100,1.556,8095300,1.557,7764000,1.558,2570000,1.559,1552300
1763694887034,sz159920,11:14:45,1.554,2.899,7600,11810,1.554,1.554,4333200,1.553,17870700,1.552,15738500,1.551,10490600,1.550,3182100,1.555,8466900,1.556,8803400,1.557,7764000,1.558,2570000,1.559,1552300
1763694890033,sz159920,11:14:48,1.555,2.998,3000,4665,1.555,1.554,8829500,1.553,17870700,1.552,15738500,1.551,6580600,1.550,3182100,1.555,5967600,1.556,8803400,1.557,7764000,1.558,2480000,1.559,1552300
1763694893042,sz159920,11:14:51,1.554,3.01,83700,130069,1.554,1.554,4159500,1.553,17714100,1.552,15738500,1.551,10490600,1.550,3182100,1.555,8463900,1.556,8803400,1.557,7764000,1.558,2480000,1.559,1552300
1763694896114,sz159920,11:14:54,1.555,3.072,11500,17882,1.555,1.554,1126500,1.553,20014100,1.552,15738500,1.551,10580600,1.550,3182100,1.555,9196400,1.556,8095300,1.557,7764000,1.558,2480000,1.559,1552300
1763694898778,sz159920,11:14:57,1.554,2.664,13100,20360,1.5542,1.554,3416600,1.553,17674800,1.552,15738500,1.551,10580600,1.550,3382100,1.555,9193200,1.556,8095300,1.557,7764000,1.558,2480000,1.559,1552300
1763694901618,sz159920,11:15:00,1.554,2.84,0,0,1.554,1.554,1116600,1.553,20131400,1.552,15679500,1.551,10521500,1.550,3382100,1.555,9193200,1.556,8095300,1.557,7554800,1.558,2480000,1.559,1552300
1763694904560,sz159920,11:15:03,1.555,2.942,1900,2954,1.555,1.554,1116600,1.553,20131400,1.552,15679500,1.551,10521500,1.550,3382100,1.555,9245400,1.556,8095300,1.557,7554800,1.558,2480000,1.559,1552300
1763694906100,sz159920,11:15:03,1.555,1.54,0,0,1.555,1.554,1116600,1.553,20131400,1.552,15679500,1.551,10521500,1.550,3382100,1.555,9245400,1.556,8095300,1.557,7554800,1.558,2480000,1.559,1552300
1763694907583,sz159920,11:15:06,1.555,1.483,1000,1555,1.555,1.554,1155900,1.553,20131400,1.552,15679500,1.551,10521500,1.550,3382100,1.555,9244400,1.556,8095300,1.557,7554800,1.558,2481000,1.559,1552300
1763694910570,sz159920,11:15:09,1.554,2.986,6000,9324,1.554,1.554,1149900,1.553,20132400,1.552,15679500,1.551,10521500,1.550,3372100,1.555,9244400,1.556,8095300,1.557,7554800,1.558,2481000,1.559,1552300
1763694913857,sz159920,11:15:12,1.554,3.287,0,0,1.554,1.554,1261500,1.553,20171700,1.552,15681000,1.551,10431500,1.550,3372100,1.555,9154400,1.556,8095300,1.557,7554800,1.558,2571000,1.559,1552300
1763694916901,sz159920,11:15:15,1.554,3.044,100,155,1.554,1.554,701900,1.553,20171700,1.552,15720300,1.551,10521500,1.550,3372400,1.555,10244400,1.556,8095300,1.557,7554800,1.558,2481000,1.559,1552300
1763694919855,sz159920,11:15:18,1.555,2.954,2200,3421,1.555,1.554,704900,1.553,20171700,1.552,15720300,1.551,10521500,1.550,3372400,1.555,9242200,1.556,8095300,1.557,7554800,1.558,2481000,1.559,1552300
1763694922943,sz159920,11:15:21,1.555,3.088,0,0,1.555,1.554,1274900,1.553,20171700,1.552,15720300,1.551,10560900,1.550,3372400,1.555,9242200,1.556,8095300,1.557,7554800,1.558,2481000,1.559,1552300
1763694925865,sz159920,11:15:24,1.555,2.922,0,0,1.555,1.554,704900,1.553,20171700,1.552,15720300,1.551,10570900,1.550,3372400,1.555,9242200,1.556,8095300,1.557,7554800,1.558,2481000,1.559,1552300
1763694928877,sz159920,11:15:27,1.554,3.012,701500,1090131,1.554,1.553,19889700,1.552,15720300,1.551,10570900,1.550,3442400,1.549,2472500,1.554,689200,1.555,9770600,1.556,8095300,1.557,7554800,1.558,2411000
1763694931917,sz159920,11:15:30,1.554,3.04,50000,77700,1.554,1.553,20643100,1.552,15655700,1.551,10633300,1.550,3447400,1.549,2472500,1.554,280800,1.555,9770600,1.556,8159700,1.557,7490400,1.558,2411000
1763694934877,sz159920,11:15:33,1.554,2.96,0,0,1.554,1.553,18889700,1.552,15655700,1.551,10633300,1.550,3447400,1.549,2472500,1.554,1281500,1.555,9751500,1.556,8159700,1.557,7490400,1.558,2411000
1763694937876,sz159920,11:15:36,1.553,2.998,25800,40067,1.553,1.553,18863900,1.552,15655700,1.551,10633300,1.550,3447400,1.549,2472500,1.554,1281500,1.555,9702400,1.556,8159700,1.557,7490400,1.558,2411000
1763694940965,sz159920,11:15:39,1.553,3.09,0,0,1.553,1.553,20617300,1.552,15656100,1.551,10633300,1.550,3447400,1.549,2472500,1.554,499800,1.555,9702400,1.556,8199000,1.557,7490400,1.558,2411000
1763694943897,sz159920,11:15:42,1.553,2.931,0,0,1.553,1.553,18863900,1.552,15656100,1.551,10633300,1.550,3447400,1.549,2472500,1.554,1364500,1.555,9702400,1.556,8199000,1.557,7490400,1.558,2411000
1763694946895,sz159920,11:15:45,1.554,2.999,21700,33700,1.553,1.553,18373000,1.552,15656100,1.551,10733300,1.550,3448900,1.549,2472500,1.554,4914000,1.555,9702400,1.556,8199000,1.557,4490400,1.558,2411000
1763694949904,sz159920,11:15:48,1.554,3.009,200,310,1.554,1.553,19373000,1.552,15656100,1.551,10733300,1.550,3448900,1.549,2472500,1.554,1913800,1.555,9815300,1.556,8199000,1.557,7490400,1.558,2411000
1763694952946,sz159920,11:15:51,1.554,3.041,0,0,1.554,1.553,14786700,1.552,15656100,1.551,11319600,1.550,6448900,1.549,2472500,1.554,7500100,1.555,9815300,1.556,8199000,1.557,1904100,1.558,2411000
1763694955884,sz159920,11:15:54,1.554,2.939,0,0,1.554,1.553,18373000,1.552,15656200,1.551,11319600,1.550,3448900,1.549,2472500,1.554,4913800,1.555,9815300,1.556,8449000,1.557,3911500,1.558,2161000
1763694958884,sz159920,11:15:57,1.554,3.0,17200,26728,1.554,1.553,14786700,1.552,15656200,1.551,11324600,1.550,6448900,1.549,2472500,1.554,5482900,1.555,9815300,1.556,8449000,1.557,3911500,1.558,2161000
1763694961928,sz159920,11:16:00,1.554,3.044,0,0,1.554,1.553,8486700,1.552,17891700,1.551,12122200,1.550,10449000,1.549,2472500,1.554,8567700,1.555,8794900,1.556,8384600,1.557,1911500,1.558,2161000
1763694964926,sz159920,11:16:03,1.553,2.997,9300,14442,1.553,1.553,8477400,1.552,17891700,1.551,12122200,1.550,10449000,1.549,2472500,1.554,8567700,1.555,8794900,1.556,8384600,1.557,1911500,1.558,2161000
1763694967886,sz159920,11:16:06,1.553,2.96,5200,8075,1.553,1.553,14772200,1.552,15656200,1.551,12057600,1.550,6449000,1.549,2472500,1.554,5859600,1.555,9438600,1.556,8449000,1.557,3911500,1.558,2141000
1763694971072,sz159920,11:16:09,1.553,3.186,400,621,1.553,1.553,10771800,1.552,15656200,1.551,12057600,1.550,10449000,1.549,2472500,1.554,7859600,1.555,9438600,1.556,8449000,1.557,1911500,1.558,2141000
1763694973884,sz159920,11:16:12,1.553,2.812,0,0,1.553,1.553,19558800,1.552,15656200,1.551,12057600,1.550,3449000,1.549,2472500,1.554,1396600,1.555,9815300,1.556,8449000,1.557,6911500,1.558,2141000
1763694976059,sz159920,11:16:12,1.553,2.174,0,0,1.553,1.553,19558800,1.552,15656200,1.551,12057600,1.550,3449000,1.549,2472500,1.554,1396600,1.555,9815300,1.556,8449000,1.557,6911500,1.558,2141000
1763694977011,sz159920,11:16:15,1.554,0.952,2600,4037,1.553,1.553,19933000,1.552,15656200,1.551,12057600,1.550,3449000,1.549,2472500,1.554,813300,1.555,9815300,1.556,8449000,1.557,6911500,1.558,2141000
1763694980184,sz159920,11:16:18,1.554,3.174,100,155,1.554,1.553,20687600,1.552,15656200,1.551,12057600,1.550,3449000,1.549,2472500,1.554,83600,1.555,9815300,1.556,8449000,1.557,6911500,1.558,2146000
1763694982234,sz159920,11:16:21,1.554,2.05,0,0,1.554,1.553,20687700,1.552,15656200,1.551,12067600,1.550,3449000,1.549,2472500,1.554,83600,1.555,9815300,1.556,8449000,1.557,6911500,1.558,2146000
1763694985508,sz159920,11:16:24,1.554,3.274,100,155,1.554,1.553,20706500,1.552,15656200,1.551,12067600,1.550,3449000,1.549,2472500,1.554,125100,1.555,9815300,1.556,8449000,1.557,6911500,1.558,2146000
1763694990016,sz159920,11:16:27,1.554,4.508,0,0,1.554,1.553,19952900,1.552,15656200,1.551,12067600,1.550,3449000,1.549,2472500,1.554,125100,1.555,9815300,1.556,8449000,1.557,6911500,1.558,2146000
1763694991802,sz159920,11:16:30,1.554,1.785,5800,9013,1.554,1.553,19952900,1.552,15666200,1.551,12067600,1.550,3449000,1.549,2472500,1.554,852300,1.555,9815300,1.556,8449000,1.557,6911500,1.558,2146000
1763694994426,sz159920,11:16:33,1.554,2.624,0,0,1.554,1.553,15576200,1.552,15666200,1.551,12062600,1.550,6449400,1.549,2472500,1.554,4422300,1.555,9815300,1.556,8452000,1.557,3911500,1.558,2146000
1763694997490,sz159920,11:16:36,1.554,3.064,0,0,1.554,1.553,20706300,1.552,15666200,1.551,12062600,1.550,3449400,1.549,2472500,1.554,119300,1.555,9815300,1.556,8452000,1.557,6911500,1.558,2146000
1763695003811,sz159920,11:16:42,1.554,6.321,0,0,1.554,1.553,20706300,1.552,15666200,1.551,12062600,1.550,3449400,1.549,2472500,1.554,64400,1.555,9815300,1.556,8452000,1.557,6911500,1.558,2146000
1763695006501,sz159920,11:16:45,1.554,2.69,400,621,1.554,1.553,20706300,1.552,15666200,1.551,12062600,1.550,3444400,1.549,2472500,1.554,127900,1.555,9815300,1.556,8452000,1.557,6911500,1.558,2146000
1763695009805,sz159920,11:16:48,1.554,3.304,500,777,1.554,1.553,20706300,1.552,15666200,1.551,12062800,1.550,3444400,1.549,2472500,1.554,127400,1.555,9815300,1.556,8452000,1.557,6911500,1.558,2146000
1763695012421,sz159920,11:16:51,1.554,2.616,16200,25174,1.554,1.553,20732700,1.552,15671700,1.551,12062800,1.550,3444400,1.549,2472500,1.554,111200,1.555,9809700,1.556,8452000,1.557,6911500,1.558,2146000
1763695015435,sz159920,11:16:54,1.554,3.014,390900,607069,1.553,1.553,20343800,1.552,15671700,1.551,12062800,1.550,3444400,1.549,2472500,1.554,109200,1.555,9526200,1.556,8202000,1.557,6911500,1.558,2396000
1763695018481,sz159920,11:16:57,1.554,3.047,13400,20823,1.554,1.553,20343800,1.552,15672100,1.551,12062800,1.550,3444900,1.549,2472500,1.554,95800,1.555,9526200,1.556,8202000,1.557,6911500,1.558,2396000
1763695021451,sz159920,11:17:00,1.554,2.97,31900,49572,1.554,1.554,920100,1.553,19972200,1.552,15672100,1.551,11962800,1.550,3374900,1.555,8526200,1.556,8202000,1.557,6911500,1.558,2466000,1.559,1567300
1763695024627,sz159920,11:17:03,1.555,3.176,600,933,1.555,1.554,7903000,1.553,17736700,1.552,15672200,1.551,7165600,1.550,3377900,1.555,5817500,1.556,8783300,1.557,7040200,1.558,4466000,1.559,1567300
1763695028428,sz159920,11:17:06,1.555,3.801,311300,483773,1.554,1.554,4075400,1.553,17672300,1.552,12736700,1.551,10579300,1.550,3377900,1.555,7441000,1.556,9224600,1.557,7562200,1.558,2466000,1.559,1567300
1763695031999,sz159920,11:17:09,1.555,3.572,100,155,1.555,1.554,4545700,1.553,17672300,1.552,12736700,1.551,10499300,1.550,3377900,1.555,7727800,1.556,8847700,1.557,7564200,1.558,2466000,1.559,1567300
1763695033808,sz159920,11:17:12,1.555,1.809,3400,5286,1.5549,1.554,5015500,1.553,17480700,1.552,12736700,1.551,10589300,1.550,3377900,1.555,8523000,1.556,8139600,1.557,7564200,1.558,2466000,1.559,1567300
1763695036421,sz159920,11:17:15,1.555,2.613,0,0,1.555,1.554,9771500,1.553,17545200,1.552,12736700,1.551,6499300,1.550,3377900,1.555,4619400,1.556,9224600,1.557,7628500,1.558,4556000,1.559,1567300
1763695039474,sz159920,11:17:18,1.555,3.052,0,0,1.555,1.554,6241800,1.553,17480700,1.552,12736700,1.551,10499300,1.550,3377900,1.555,7582600,1.556,8847700,1.557,7564200,1.558,2556000,1.559,1567300
1763695042443,sz159920,11:17:21,1.555,2.969,300,466,1.555,1.554,6641400,1.553,17480700,1.552,12736700,1.551,10499300,1.550,3377900,1.555,7469400,1.556,8847700,1.557,7564200,1.558,2456000,1.559,1567300
1763695045434,sz159920,11:17:24,1.555,2.992,0,0,1.555,1.554,6909600,1.553,17480700,1.552,12736700,1.551,10499300,1.550,3377900,1.555,7456300,1.556,8847700,1.557,7564200,1.558,2546000,1.559,1567300
1763695046074,sz159920,11:17:24,1.555,0.64,0,0,1.555,1.554,6909600,1.553,17480700,1.552,12736700,1.551,10499300,1.550,3377900,1.555,7456300,1.556,8847700,1.557,7564200,1.558,2546000,1.559,1567300
1763695048406,sz159920,11:17:27,1.555,2.332,0,0,1.555,1.554,6909600,1.553,17545200,1.552,12672200,1.551,10499300,1.550,3377900,1.555,6493100,1.556,9302500,1.557,7628500,1.558,2546000,1.559,1567300
1763695051455,sz159920,11:17:30,1.555,3.048,0,0,1.555,1.554,6909600,1.553,17545200,1.552,12736700,1.551,10499300,1.550,3377900,1.555,7079400,1.556,9366900,1.557,7635900,1.558,2546000,1.559,1567300
1763695054423,sz159920,11:17:33,1.555,2.969,0,0,1.555,1.554,3926600,1.553,17480700,1.552,12736700,1.551,10499300,1.550,3377900,1.555,8164400,1.556,8281900,1.557,7591600,1.558,2546000,1.559,1567300
1763695057496,sz159920,11:17:36,1.555,3.072,0,0,1.555,1.554,6940300,1.553,17480700,1.552,12736700,1.551,10499300,1.550,3378400,1.555,7455300,1.556,8990000,1.557,7591600,1.558,2546000,1.559,1567300
1763695060466,sz159920,11:17:39,1.554,2.971,180000,279720,1.554,1.554,3727300,1.553,19780700,1.552,12736700,1.551,10494300,1.550,3378400,1.555,8163400,1.556,8281900,1.557,7591600,1.558,2546000,1.559,1567300
1763695063435,sz159920,11:17:42,1.554,2.969,0,0,1.554,1.554,6760400,1.553,17480700,1.552,12736700,1.551,10494300,1.550,3378400,1.555,7456300,1.556,8990000,1.557,7591600,1.558,2546000,1.559,1567300
1763695066506,sz159920,11:17:45,1.554,3.071,0,0,1.554,1.554,6760400,1.553,17485700,1.552,12736700,1.551,10494300,1.550,3378400,1.555,7456300,1.556,8991000,1.557,7584200,1.558,2546000,1.559,1567300
1763695069476,sz159920,11:17:48,1.554,2.97,0,0,1.554,1.554,15723600,1.553,17550200,1.552,12672200,1.551,3494300,1.550,3378400,1.555,1493100,1.556,9303500,1.557,7648500,1.558,7546000,1.559,1567300
1763695072404,sz159920,11:17:51,1.554,2.928,0,0,1.554,1.554,16577400,1.553,17550100,1.552,12572200,1.551,3494300,1.550,3380600,1.555,113400,1.556,9303500,1.557,8231500,1.558,7546000,1.559,1817300
1763695075421,sz159920,11:17:54,1.555,3.017,113400,176337,1.555,1.555,3115100,1.554,14280000,1.553,15018200,1.552,11252900,1.551,3424300,1.556,7498100,1.557,8939600,1.558,8232300,1.559,1887300,1.560,4094900
1763695079409,sz159920,11:17:57,1.556,3.988,1000,1556,1.556,1.555,12811500,1.554,14344500,1.553,14547400,1.552,4188300,1.551,3424300,1.556,2033800,1.557,9310800,1.558,8110800,1.559,6887300,1.560,4344900
1763695081457,sz159920,11:18:00,1.556,2.048,0,0,1.556,1.555,14125700,1.554,14351300,1.553,14528600,1.552,4098300,1.551,3424300,1.556,364000,1.557,8314500,1.558,8843800,1.559,6977300,1.560,4344900
1763695084426,sz159920,11:18:03,1.556,2.969,364000,566384,1.556,1.556,2569900,1.555,12623300,1.554,14362200,1.553,14428600,1.552,4025100,1.557,8317100,1.558,8847000,1.559,6990400,1.560,4414900,1.561,1558200
1763695088435,sz159920,11:18:06,1.556,4.009,35000,54460,1.556,1.556,1521900,1.555,15030900,1.554,11332100,1.553,12954900,1.552,4025100,1.557,8627400,1.558,8782800,1.559,8223900,1.560,4504900,1.561,1808200
1763695090470,sz159920,11:18:09,1.556,2.034,0,0,1.556,1.556,5991700,1.555,15030900,1.554,11350900,1.553,8954900,1.552,4025100,1.557,5663700,1.558,9160200,1.559,8223900,1.560,6504900,1.561,1808200
1763695093438,sz159920,11:18:12,1.556,2.968,0,0,1.556,1.556,1728500,1.555,15035900,1.554,11345900,1.553,12954900,1.552,4025100,1.557,8627400,1.558,8782800,1.559,8223900,1.560,4504900,1.561,1808200
1763695097431,sz159920,11:18:15,1.556,3.993,173000,269188,1.556,1.556,469700,1.555,15038900,1.554,11445900,1.553,12954900,1.552,4025100,1.557,8727400,1.558,8782800,1.559,8373900,1.560,4504900,1.561,1558200
1763695099390,sz159920,11:18:18,1.556,1.959,44800,69722,1.5563,1.556,748400,1.555,15038900,1.554,11445900,1.553,13044900,1.552,4025100,1.557,8803600,1.558,8782800,1.559,8373900,1.560,4414900,1.561,1558200
1763695102450,sz159920,11:18:21,1.557,3.06,200,311,1.557,1.556,1289100,1.555,15200900,1.554,11445900,1.553,12888500,1.552,4025100,1.557,8778400,1.558,8782800,1.559,8373900,1.560,4414900,1.561,1558200
1763695105613,sz159920,11:18:24,1.556,3.162,15300,23821,1.557,1.556,1794900,1.555,15200900,1.554,11445900,1.553,12888400,1.552,4025100,1.557,8783800,1.558,8782800,1.559,8373900,1.560,4414900,1.561,1558200
1763695109004,sz159920,11:18:27,1.556,3.392,100000,155600,1.556,1.556,1695500,1.555,15210000,1.554,11445900,1.553,12888400,1.552,4025100,1.557,8783800,1.558,8782800,1.559,8373900,1.560,4414900,1.561,1558200
1763695111932,sz159920,11:18:30,1.556,2.927,0,0,1.556,1.556,2196300,1.555,15210000,1.554,11445900,1.553,12888400,1.552,4025100,1.557,8783800,1.558,8782800,1.559,8373900,1.560,4388900,1.561,1558200
1763695115044,sz159920,11:18:33,1.556,3.112,0,0,1.556,1.556,2666000,1.555,15210000,1.554,11445900,1.553,12888400,1.552,4025100,1.557,8783800,1.558,8782800,1.559,8373900,1.560,4388900,1.561,1558200
1763695118016,sz159920,11:18:36,1.557,2.972,1000,1557,1.557,1.556,3873800,1.555,15210000,1.554,11445900,1.553,12888400,1.552,4025100,1.557,8775000,1.558,8782800,1.559,8373900,1.560,4388900,1.561,1558200
1763695119132,sz159920,11:18:36,1.557,1.116,0,0,1.557,1.556,3873800,1.555,15210000,1.554,11445900,1.553,12888400,1.552,4025100,1.557,8775000,1.558,8782800,1.559,8373900,1.560,4388900,1.561,1558200
1763695120936,sz159920,11:18:39,1.557,1.804,0,0,1.557,1.556,3453900,1.555,15210000,1.554,11445900,1.553,12888400,1.552,4025100,1.557,8775000,1.558,8782800,1.559,8373900,1.560,4388900,1.561,1558200
1763695123956,sz159920,11:18:42,1.557,3.02,0,0,1.557,1.556,3453900,1.555,15680000,1.554,11446900,1.553,12849700,1.552,4025100,1.557,8775000,1.558,8782800,1.559,8373900,1.560,4388900,1.561,1558200
1763695126922,sz159920,11:18:45,1.556,2.966,80000,124480,1.556,1.556,4107100,1.555,16150000,1.554,11446900,1.553,12849700,1.552,4025100,1.557,8775000,1.558,8787800,1.559,8373900,1.560,4368900,1.561,1558200
1763695129930,sz159920,11:18:48,1.556,3.008,0,0,1.556,1.556,3454100,1.555,16150000,1.554,11524000,1.553,12759700,1.552,4025100,1.557,8685000,1.558,8787800,1.559,8373900,1.560,4368900,1.561,1358200
1763695132964,sz159920,11:18:51,1.557,3.034,500,778,1.557,1.556,4187100,1.555,16329800,1.554,11524000,1.553,12849700,1.552,4025100,1.557,8774500,1.558,8789800,1.559,8373900,1.560,4368900,1.561,1358200
1763695135915,sz159920,11:18:54,1.557,2.951,0,0,1.557,1.556,4187100,1.555,16486200,1.554,11524000,1.553,12854700,1.552,4025100,1.557,8398100,1.558,9367200,1.559,8373900,1.560,4368900,1.561,1358200
1763695139005,sz159920,11:18:57,1.556,3.09,1000,1556,1.556,1.556,13339800,1.555,16550600,1.554,11359500,1.553,5764700,1.552,4025100,1.557,2121800,1.558,9302900,1.559,8538200,1.560,9458900,1.561,1358200
1763695141948,sz159920,11:19:00,1.557,2.943,200,311,1.557,1.556,7287100,1.555,16550600,1.554,11424000,1.553,5764700,1.552,4025100,1.557,6292300,1.558,9367200,1.559,8538200,1.560,4368900,1.561,1358200
1763695144944,sz159920,11:19:03,1.557,2.997,39800,61968,1.557,1.556,4396400,1.555,16486200,1.554,11424000,1.553,12764700,1.552,4025100,1.557,8629900,1.558,9085500,1.559,8473900,1.560,4458900,1.561,1358200
1763695147913,sz159920,11:19:06,1.557,2.969,1000,1557,1.557,1.556,4471700,1.555,16550600,1.554,11359500,1.553,9764700,1.552,4025100,1.557,6751500,1.558,9433500,1.559,8558200,1.560,6458900,1.561,1358200
1763695150986,sz159920,11:19:09,1.556,3.073,21600,33612,1.5561,1.556,4453100,1.555,16486200,1.554,11374000,1.553,12764700,1.552,4025100,1.557,8710300,1.558,9497800,1.559,8493900,1.560,4458900,1.561,1358200
1763695153912,sz159920,11:19:12,1.557,2.926,1900,2958,1.557,1.556,8471700,1.555,16550600,1.554,11309500,1.553,8764700,1.552,4025100,1.557,6708400,1.558,9433500,1.559,8558200,1.560,4458900,1.561,1358200
1763695156920,sz159920,11:19:15,1.557,3.008,100,155,1.557,1.556,4452400,1.555,16486200,1.554,11374000,1.553,12764700,1.552,4025100,1.557,8708300,1.558,9497800,1.559,8493900,1.560,4458900,1.561,1358200
1763695159918,sz159920,11:19:18,1.557,2.998,0,0,1.557,1.556,16111000,1.555,14614600,1.554,11309500,1.553,5764700,1.552,4025100,1.557,1190900,1.558,10141600,1.559,8558200,1.560,9458900,1.561,1358200
1763695162920,sz159920,11:19:21,1.557,3.003,0,0,1.557,1.556,16043700,1.555,14614600,1.554,11319500,1.553,5764700,1.552,4025100,1.557,1190900,1.558,10141600,1.559,8558200,1.560,9668100,1.561,1358200
1763695165946,sz159920,11:19:24,1.556,3.025,19000,29582,1.557,1.556,16075900,1.555,14614600,1.554,11319500,1.553,5764700,1.552,4089500,1.557,1118000,1.558,10141600,1.559,8558200,1.560,9668100,1.561,1358200
1763695169004,sz159920,11:19:27,1.557,3.059,47000,73179,1.557,1.556,7357600,1.555,14618600,1.554,11193800,1.553,12764700,1.552,4084000,1.557,8247800,1.558,9828500,1.559,8558200,1.560,4668100,1.561,1358200
1763695171935,sz159920,11:19:30,1.557,2.931,0,0,1.557,1.556,3584500,1.555,16490200,1.554,11293800,1.553,12764700,1.552,4084000,1.557,9055900,1.558,9139700,1.559,8393900,1.560,4668100,1.561,1358200
1763695175049,sz159920,11:19:33,1.556,3.114,10000,15560,1.556,1.556,3484500,1.555,16490200,1.554,11293800,1.553,12854700,1.552,4084000,1.557,9145900,1.558,9133400,1.559,8393900,1.560,4578100,1.561,1358200
